student_id,gender,study_hours,attendance_percent,previous_score,assignments_completed,sleep_hours,internet_hours,extracurricular_activity,study_method,parent_education,internet_access,final_score
STU10786,Female,6.0,90.1,92.8,10,6.65,0.0,None,Online Course,Postgraduate,Yes,100.0
STU11337,Female,6.44,84.9,73.3,7,5.92,1.35,None,Self Study,Postgraduate,Yes,100.0
STU12439,Female,7.49,86.4,57.6,10,5.38,2.81,None,Coaching,College,Yes,100.0
STU10793,Male,6.52,72.1,61.8,7,6.31,3.92,None,Self Study,Postgraduate,Yes,
STU10832,Female,8.62,77.6,70.9,8,3.85,3.02,None,Coaching,Postgraduate,Yes,100.0
STU10163,Female,9.76,73.8,90.6,4,6.79,3.75,Volunteering,Self Study,College,No,100.0
STU12319,Other,9.97,85.0,54.9,8,6.99,4.15,None,Coaching,Postgraduate,No,100.0
STU10527,Male,8.41,86.8,74.4,10,5.89,5.12,None,Self Study,School,Yes,100.0
STU12034,Female,4.71,60.0,,5,7.14,2.55,Volunteering,Self Study,College,Yes,88.1
STU10257,Male,6.37,85.7,74.8,6,7.44,4.3,Clubs,Self Study,School,Yes,100.0
STU10507,Female,10.34,54.3,60.8,10,7.56,5.85,None,Self Study,School,Yes,100.0
STU12189,Male,9.52,75.7,55.3,5,6.85,1.6,Clubs,Self Study,College,Yes,100.0
STU12132,Female,10.18,59.2,70.1,9,7.42,3.06,Volunteering,Online Course,School,Yes,100.0
STU12240,Female,4.89,77.4,63.9,2,5.79,3.73,None,Self Study,School,Yes,78.9
STU12176,Male,5.6,93.9,87.4,8,,3.1,Clubs,Self Study,College,No,100.0
STU11564,Female,3.21,70.5,61.7,6,7.98,2.08,None,Coaching,College,Yes,100.0
STU11915,Female,7.88,76.0,45.2,3,5.98,4.78,Music,Self Study,College,Yes,99.9
STU11701,Male,3.24,68.3,57.0,4,7.74,5.64,Volunteering,Online Course,Postgraduate,Yes,78.6
STU10021,Female,,75.4,57.1,8,6.96,,None,Online Course,School,Yes,100.0
STU11428,Male,7.34,60.9,52.1,6,8.24,3.09,Sports,Online Course,College,Yes,100.0
STU10440,Female,6.36,69.0,74.8,7,6.55,2.95,None,Coaching,Postgraduate,Yes,100.0
STU11294,Male,1.24,,60.2,7,7.5,6.39,None,Online Course,School,Yes,88.3
STU10382,Male,8.12,88.7,58.7,8,6.86,4.69,None,Self Study,School,Yes,100.0
STU11830,Female,5.05,56.7,48.7,2,6.34,3.9,None,Self Study,College,Yes,89.3
STU11284,Female,7.09,94.2,51.8,9,6.77,4.45,Sports,Online Course,Postgraduate,Yes,100.0
STU10539,Male,25.276953721156644,68.0,75.9,5,4.57,3.25,Clubs,Group Study,College,Yes,82.0
STU11682,Male,3.45,79.0,46.7,8,7.36,1.85,Clubs,self-study,School,Yes,100.0
STU10941,Other,5.92,100.0,42.2,7,7.78,,None,Group Study,Postgraduate,Yes,100.0
STU10084,Male,4.74,82.1,64.9,7,9.26,4.4,Music,Coaching,College,Yes,100.0
STU11243,Male,8.87,57.5,61.2,7,8.51,2.66,None,Online Course,Postgraduate,Yes,100.0
STU11223,Male,6.32,89.2,68.3,10,6.8,1.93,Clubs,Group Study,School,Yes,100.0
STU12300,Male,4.89,72.9,69.0,7,6.36,6.57,None,Online Course,School,Yes,93.9
STU10884,Male,3.16,70.0,,7,,1.38,Clubs,Online Course,School,Yes,100.0
STU11512,Male,6.6,81.1,58.4,4,7.9,2.84,None,Self Study,College,Yes,100.0
STU11954,Male,4.19,82.9,77.9,10,9.38,2.52,Sports,Self Study,Postgraduate,Yes,100.0
STU11775,Female,,82.7,51.7,5,6.23,5.08,Clubs,Coaching,College,Yes,100.0
STU10887,Male,7.99,77.7,73.2,10,8.54,4.01,Sports,Self Study,School,Yes,100.0
STU10271,Female,4.06,89.6,80.2,10,,6.36,Music,Online Course,College,No,100.0
STU11430,Female,6.99,68.9,64.3,3,7.34,1.74,Clubs,Self Study,School,Yes,100.0
STU11363,Male,2.03,63.8,64.4,6,5.47,2.92,None,,School,Yes,100.0
STU12072,Female,2.69,97.7,81.5,8,8.35,2.51,None,Online Course,School,No,100.0
STU12275,Male,5.75,75.2,53.8,10,7.32,3.87,None,Online Course,Postgraduate,Yes,100.0
STU11623,,7.02,66.0,87.9,2,6.05,2.97,Clubs,Online Course,College,Yes,100.0
STU10933,Male,7.83,73.9,64.6,6,6.95,1.16,None,Self Study,School,Yes,100.0
STU11051,Male,3.02,69.1%,57.7,8,5.03,5.86,Sports,,College,Yes,99.7
STU10430,Female,,74.3,100.0,7,9.02,3.86,Clubs,Self Study,College,Yes,100.0
STU11345,Male,,79.0,54.2,2,7.43,3.96,Clubs,Self Study,Postgraduate,Yes,90.0
STU12205,,7.66,86.7,60.7,9,6.06,2.45,None,Coaching,College,Yes,100.0
STU12216,Female,5.53,97.6,47.3,7,7.42,5.57,None,Self Study,School,Yes,100.0
STU10459,Female,6.17,80.2,76.7,8,7.68,2.49,Music,Self Study,College,Yes,100.0
STU10079,Female,6.75,93.2,79.9,10,6.1,,Clubs,Self Study,College,Yes,100.0
STU12441,Female,5.64,82.4,,2,7.07,6.43,None,Group Study,College,Yes,77.6
STU11235,Female,6.15,78.9,65.8,8,7.78,,None,Coaching,School,Yes,100.0
STU10033,Female,4.48,80.9,85.5,10,8.7,2.59,Music,Self Study,College,Yes,100.0
STU10907,Female,5.05,86.5,68.7,3,7.64,3.24,Sports,Self Study,School,Yes,100.0
STU11114,Male,5.02,72.4,58.2,5,6.7,,None,Online Course,College,Yes,100.0
STU12411,Other,3.7,68.7,79.3,8,9.56,1.63,Clubs,Self Study,College,Yes,100.0
STU12255,Female,7.57,99.4,69.4,7,6.78,4.08,Volunteering,Group Study,College,Yes,100.0
STU10381,Male,5.72,81.7,85.2,2,7.21,4.54,Music,Coaching,School,Yes,100.0
STU10227,Female,10.53,67.1,68.7,10,7.61,5.69,None,Self Study,College,Yes,100.0
STU12023,Male,5.76,76.3,59.6,6,6.59,5.14,Clubs,Group Study,Postgraduate,Yes,100.0
STU11979,Female,8.65,87.1,95.6,2,4.44,5.75,None,Self Study,College,Yes,100.0
STU10716,Male,3.07,83.6,64.6,10,5.47,20.11861395802299,Clubs,Group Study,School,Yes,100.0
STU11770,Other,11.12,75.8,48.4,10,6.79,3.13,Clubs,Self Study,College,Yes,100.0
STU10687,Female,7.08,66.2,89.5,2,9.45,,Sports,Self Study,College,Yes,100.0
STU12143,Male,10.91,88.6,55.3,3,6.37,1.98,Clubs,Self Study,College,Yes,100.0
STU11539,Female,3.64,69.7,64.7,4,7.64,4.32,Music,Self Study,College,Yes,93.1
STU10306,Male,3.39,,93.3,4,8.41,4.54,Clubs,Self Study,School,Yes,100.0
STU10210,Other,4.83,76.6,49.3,6,8.62,3.27,Volunteering,Group Study,School,No,92.7
STU12165,Male,6.71,100.0,68.3,7,7.17,2.84,Sports,Online Course,School,Yes,100.0
STU12335,Female,4.52,58.6,65.8,5,10.0,4.17,None,Self Study,School,Yes,100.0
STU12490,Male,5.5,87.9,65.7,4,9.12,4.62,None,Self Study,School,Yes,100.0
STU12226,Male,5.97,91.6,69.6,5,8.36,3.27,Sports,Online Course,College,Yes,100.0
STU11961,Male,5.83,82.6,35.0,6,5.55,2.88,Clubs,Self Study,Postgraduate,Yes,100.0
STU12131,Female,5.7,56.9,68.3,9,5.63,3.83,None,Self Study,College,Yes,100.0
STU11160,Female,2.66,78.1,81.8,10,8.72,4.22,None,,School,Yes,99.9
STU12040,Male,6.09,86.3,49.9,3,8.1,4.49,Music,Group Study,School,No,92.8
STU11424,Male,8.3,86.0,70.9,10,8.22,1.45,None,Coaching,Postgraduate,Yes,100.0
STU10979,Male,2.67,91.7,60.2,8,7.43,3.06,Clubs,Online Course,School,No,97.5
STU10192,Female,5.14,65.6,75.2,6,5.69,6.34,Clubs,Self Study,College,Yes,100.0
STU11943,Female,3.04,77.6,60.1,2,6.18,5.32,None,Self Study,College,Yes,81.3
STU11722,Male,2.7,84.5,83.7,6,8.15,4.35,Sports,Group Study,Postgraduate,Yes,100.0
STU12469,Male,6.82,74.0,70.1,7,1.5438761384149227,3.46,None,Online Course,College,Yes,100.0
STU10484,Female,6.66,81.1,87.8,2,6.21,0.88,None,Online Course,School,Yes,100.0
STU12395,Male,3.73,67.7,49.2,3,6.63,3.85,Clubs,Online Course,Postgraduate,Yes,90.9
STU10916,Female,7.82,78.8,72.4,7,7.61,4.89,Sports,Online Course,College,Yes,100.0
STU11484,Male,6.16,61.6,92.1,10,5.04,2.22,Clubs,Online Course,School,Yes,100.0
STU10278,Female,3.28,72.4,61.4,3,10.0,3.43,None,Self Study,Postgraduate,Yes,93.4
STU11162,Male,4.77,82.8,59.1,3,,2.23,Music,,College,Yes,100.0
STU10222,Female,5.98,93.5,40.3,9,8.38,2.48,Clubs,Self Study,College,Yes,100.0
STU12288,Male,10.05,78.1,89.6,2,6.8,0.0,Volunteering,Group Study,College,Yes,100.0
STU10572,Female,5.36,80.5,63.2,6,7.69,4.28,Clubs,Group Study,College,Yes,100.0
STU10412,Male,0.83,100.0,86.0,2,,3.76,None,Online Course,College,Yes,99.6
STU11757,Female,8.92,57.2,61.6,6,5.84,3.61,Sports,Group Study,Postgraduate,Yes,100.0
STU12107,Female,8.3,65.3,73.9,5,4.08,6.61,,Online Course,Postgraduate,Yes,100.0
STU10980,Male,6.39,78.2,48.4,7,6.75,3.19,Sports,Group Study,,Yes,100.0
STU10586,Male,9.49,86.9,70.2,5,6.71,8.59,None,Online Course,Postgraduate,Yes,100.0
STU11229,Female,6.62,81.4,58.7,3,7.76,1.46,Sports,Self Study,College,Yes,100.0
STU11554,Female,4.77,71.5,66.2,9,,3.63,Music,Self Study,School,Yes,100.0
STU10433,Male,5.24,92.1,52.8,5,6.12,1.64,Clubs,Online Course,School,Yes,100.0
STU11778,Male,5.92,75.1,66.7,6,7.87,5.33,Volunteering,Online Course,Postgraduate,Yes,100.0
STU10675,Female,7.17,87.3,63.4,5,6.36,7.69,None,Self Study,College,Yes,99.7
STU11200,Male,3.38,63.3,69.9,5,,4.1,None,Coaching,College,Yes,96.9
STU10856,Female,5.53,45.6,,3,5.19,1.25,Clubs,Self Study,School,Yes,92.9
STU10448,Female,4.84,83.1,67.5,10,7.28,3.41,Music,Coaching,School,Yes,100.0
STU11011,Male,3.03,84.1,45.0,2,6.41,3.67,Clubs,Self Study,Postgraduate,Yes,100.0
STU11478,,2.59,75.0,38.5,6,,6.42,Music,Online Course,College,Yes,72.4
STU10223,Male,5.85,57.2,87.0,2,8.56,7.24,Music,Self Study,School,Yes,97.2
STU11750,Male,7.29,95.6,62.8,4,8.99,2.86,Music,Self Study,College,Yes,100.0
STU12237,Male,5.42,68.6,91.3,3,8.9,3.44,Volunteering,Self Study,School,Yes,100.0
STU11653,Female,6.57,82.5,56.3,4,5.12,2.95,Clubs,Self Study,College,Yes,97.9
STU11969,Male,4.64,100.0,100.0,2,7.64,0.5,Sports,Self Study,College,Yes,100.0
STU12154,Female,3.35,72.6,69.9,7,8.87,0.0,Clubs,Coaching,College,Yes,100.0
STU10046,Male,5.94,72.2,87.2,7,5.2,2.49,Clubs,Group Study,College,Yes,100.0
STU12274,Female,7.32,85.8,74.4,8,6.24,5.34,Clubs,Self Study,Postgraduate,Yes,100.0
STU11035,Female,4.44,83.7,63.8,10,6.77,3.54,Volunteering,Self Study,School,Yes,100.0
STU10962,Female,5.76,61.0,48.4,10,8.42,1.2,Clubs,Coaching,School,Yes,100.0
STU10295,Male,5.03,91.2,69.4,5,9.56,4.92,Clubs,Self Study,,Yes,100.0
STU11270,Female,6.69,87.0,65.2,6,7.1,2.86,Clubs,Online Course,School,Yes,100.0
STU10989,Female,4.89,79.1,70.5,10,4.87,2.69,Volunteering,Self Study,College,Yes,100.0
STU10589,Other,5.97,79.8,65.4,3,6.36,1.72,Music,Self Study,School,,100.0
STU12065,Male,4.88,84.0,90.1,10,7.09,2.84,Clubs,Self Study,Postgraduate,Yes,100.0
STU10258,Female,4.75,82.0,50.6,4,8.54,1.02,Music,Group Study,College,Yes,100.0
STU11015,Female,3.41,82.3,55.9,9,5.56,3.5,Music,Coaching,Postgraduate,Yes,100.0
STU11290,Male,7.15,72.1,56.0,7,8.08,4.48,None,Coaching,Postgraduate,Yes,100.0
STU10927,Female,5.16,82.6,66.6,7,9.7,0.16,None,Self Study,College,Yes,100.0
STU12130,Male,,65.6,60.5,5,7.78,1.32,None,Self Study,Postgraduate,Yes,100.0
STU12376,Male,0.62,72.7,57.8,2,7.02,5.25,,Self Study,College,Yes,71.7
STU10437,Male,27.218407270715467,56.8,59.8,5,8.99,1.07,None,Online Course,Postgraduate,Yes,95.2
STU11222,Male,8.08,86.4,63.6,4,6.46,1.21,Volunteering,Self Study,College,No,100.0
STU11742,Female,8.45,67.8,88.6,8,6.69,0.61,Sports,Self Study,Postgraduate,Yes,100.0
STU10394,Female,6.42,70.0,56.4,8,4.63,3.33,Clubs,Coaching,College,Yes,100.0
STU10426,,4.78,88.8,59.2,4,7.51,2.37,None,Self Study,College,Yes,100.0
STU10535,Female,2.37,91.1,73.0,7,8.7,2.52,Music,Online Course,Postgraduate,Yes,100.0
STU10031,Female,9.78,91.8,84.3,10,6.58,3.1,Music,Online Course,College,Yes,100.0
STU11522,Female,0.5,82.3,78.5,8,7.81,0.23,Music,Group Study,School,Yes,100.0
STU12093,Female,5.76,80.9,79.6,8,7.29,2.94,Sports,Self Study,School,Yes,100.0
STU11019,Female,4.83,78.2,82.9,8,5.04,2.73,None,Self Study,School,,100.0
STU10747,Male,9.1,67.9,42.5,2,6.19,3.6,None,Group Study,College,No,89.9
STU11776,Female,6.09,73.4,83.2,10,6.67,2.49,None,Self Study,College,Yes,100.0
STU11678,Female,6.23,82.0,62.4,9,6.55,3.74,None,Self Study,College,Yes,100.0
STU11291,Male,5.84,72.3,60.3,10,5.6,3.17,Music,Coaching,College,Yes,100.0
STU11519,Female,4.87,74.1,73.8,3,7.04,3.28,Sports,Group Study,College,Yes,93.3
STU11744,Female,2.88,69.0,88.7,4,7.63,1.38,,Online Course,School,Yes,100.0
STU12224,Male,3.91,73.7,65.4,3,6.72,2.15,Clubs,Self Study,College,Yes,89.6
STU11436,Male,5.33,80.5,70.9,10,4.91,6.28,Clubs,Coaching,Postgraduate,Yes,100.0
STU11591,Female,2.73,100.0,73.4,7,7.8,2.51,Clubs,Self Study,College,No,100.0
STU12177,Female,6.46,82.6,74.2,2,7.85,3.03,Sports,Online Course,College,,100.0
STU10345,Male,8.73,70.0,66.9,2,7.59,1.72,Clubs,Self Study,Postgraduate,Yes,100.0
STU10557,Female,3.99,72.7,71.4,3,8.69,2.67,Clubs,Self Study,College,No,97.5
STU11447,Female,10.15,93.7,90.7,10,8.3,2.67,Music,Self Study,College,Yes,100.0
STU11059,Male,5.74,85.0,64.7,8,,2.19,Sports,Self Study,School,Yes,94.8
STU10681,Male,7.13,66.2,60.6,10,8.82,3.07,Sports,Coaching,Postgraduate,Yes,100.0
STU12241,Male,7.96,74.8,83.4,2,6.21,3.18,Clubs,Self Study,College,Yes,100.0
STU11414,Female,8.02,62.2,63.6,8,8.0,1.57,Sports,Group Study,Postgraduate,Yes,100.0
STU10571,Female,2.6,88.3,80.1,6,5.9,2.95,None,Self Study,Postgraduate,Yes,100.0
STU10353,Female,4.36,94.4,81.9,10,6.11,1.85,Clubs,Online Course,College,Yes,100.0
STU10092,Other,5.3,100.0,74.7,5,5.21,7.78,Volunteering,Online Course,School,Yes,100.0
STU12118,,5.72,66.0,52.0,5,5.65,3.5,None,Online Course,School,Yes,96.4
STU11062,Female,8.41,79.4,55.8,7,7.69,6.83,None,Online Course,Postgraduate,Yes,100.0
STU11048,Male,6.59,90.6,60.5,5,7.29,3.88,Sports,Online Course,College,Yes,100.0
STU12261,Male,0.75,80.2,69.0,6,7.34,4.09,Music,Coaching,College,Yes,90.3
STU12095,Female,5.69,87.1,72.6,10,6.99,3.9,Clubs,Coaching,School,Yes,100.0
STU10349,Female,2.34,87.4,75.1,9,5.71,4.52,Music,Online Course,Postgraduate,Yes,100.0
STU11111,Male,8.47,85.7,64.2,3,7.09,2.8,Music,Coaching,Postgraduate,Yes,100.0
STU11877,Female,6.96,59.8,55.7,9,6.88,4.49,Music,Group Study,Postgraduate,Yes,100.0
STU11272,Female,8.4,61.9,39.6,2,6.78,3.46,None,Coaching,College,Yes,88.8
STU11500,Male,3.14,63.0,99.2,5,5.49,3.44,None,Online Course,Postgraduate,Yes,100.0
STU12381,Female,4.95,71.5,67.0,2,7.94,6.32,Volunteering,Self Study,College,Yes,96.8
STU12367,Male,,67.2,61.8,8,6.35,3.02,None,Coaching,Postgraduate,Yes,100.0
STU12081,Male,6.31,73.8,85.2,8,6.09,5.01,Sports,Self Study,Postgraduate,No,100.0
STU10454,Female,9.65,47.8,53.6,9,6.46,3.42,Music,Online Course,School,Yes,100.0
STU10914,Male,,73.7,65.9,5,6.57,3.72,None,Coaching,School,Yes,99.8
STU11422,Male,5.08,74.2,77.0,8,7.54,3.73,Music,Group Study,School,Yes,100.0
STU10038,Female,3.82,58.5,,6,7.33,4.99,Volunteering,Online Course,School,Yes,93.9
STU10975,Female,3.5,62.3,86.3,3,7.71,6.74,None,Online Course,College,Yes,100.0
STU11767,Female,3.07,68.4,94.2,5,7.71,4.62,Clubs,Coaching,Postgraduate,Yes,100.0
STU12432,Male,7.56,67.1,86.9,9,8.12,1.23,Sports,Coaching,Postgraduate,Yes,100.0
STU10040,,6.8,85.6,52.3,3,7.16,0.59,None,Self Study,School,Yes,99.9
STU11261,Female,7.5,72.7,60.1,2,7.87,1.57,Music,Self Study,Postgraduate,Yes,100.0
STU12036,Female,6.97,82.4,51.0,6,5.4,3.79,Sports,Self Study,Postgraduate,Yes,100.0
STU12419,Female,6.73,81.4,63.9,7,5.35,3.18,Sports,Online Course,School,Yes,100.0
STU11103,Male,6.7,61.3,60.2,7,6.58,4.75,Sports,Online Course,College,,100.0
STU11341,Female,3.9,61.4,64.6,9,7.18,3.96,Sports,Coaching,College,Yes,100.0
STU10635,Male,4.88,71.7,67.9,9,10.0,3.79,Clubs,Online Course,School,Yes,100.0
STU12117,Male,5.63,44.3,70.7,8,6.14,1.23,Music,Self Study,Postgraduate,,100.0
STU10580,Male,6.23,90.6,82.4,9,6.82,0.76,Music,Online Course,School,Yes,100.0
STU11559,Male,7.12,85.1,61.7,2,8.54,6.15,None,Online Course,College,Yes,99.8
STU10893,Female,4.68,68.5,96.0,3,6.34,4.23,None,Self Study,Postgraduate,Yes,100.0
STU10781,Male,5.4,98.9,,9,6.96,2.36,Sports,Self Study,Postgraduate,Yes,100.0
STU10160,Male,3.13,83.4,38.4,8,6.34,2.05,Sports,Self Study,School,Yes,94.9
STU11099,Female,,56.7,82.0,10,5.39,4.16,None,Self Study,Postgraduate,Yes,100.0
STU11174,Male,3.5,54.8,51.2,8,7.3,4.72,None,Group Study,School,No,77.1
STU10062,Male,4.83,78.6,79.2,9,6.58,0.57,Sports,Online Course,Postgraduate,Yes,100.0
STU10850,Female,7.44,67.0,67.5,4,8.85,3.84,None,Online Course,School,Yes,100.0
STU11568,Male,5.82,77.1,53.8,6,7.7,4.11,Clubs,Group Study,College,Yes,100.0
STU12422,Female,4.94,87.9,65.9,4,6.44,4.12,Music,Self Study,School,Yes,99.3
STU11044,Male,5.7,82.9,49.2,7,8.42,5.91,Sports,Self Study,College,Yes,98.1
STU11419,Female,7.44,,94.5,7,6.76,4.14,None,Self Study,College,Yes,100.0
STU12185,Male,2.02,70.2,70.9,2,9.09,0.17,None,Group Study,College,Yes,88.8
STU10054,Male,4.86,53.0,57.8,4,7.53,2.8,Sports,Self Study,School,Yes,94.4
STU11570,Male,2.33,51.4,50.6,9,,0.87,Music,Coaching,School,Yes,90.2
STU10506,Female,4.41,72.4,54.8,7,4.35,3.35,Music,Self Study,Postgraduate,Yes,100.0
STU10753,Male,3.47,61.1,83.6,7,6.68,5.15,None,Group Study,School,Yes,97.2
STU12388,Male,6.84,97.1,70.8,8,7.31,4.97,None,Coaching,College,Yes,100.0
STU11445,Male,5.21,92.8,68.5,8,6.46,4.07,Clubs,Online Course,College,No,99.5
STU11415,,8.24,51.2,45.6,5,7.23,4.85,Sports,Online Course,College,Yes,99.9
STU11081,Male,5.99,85.7,56.6,3,7.27,2.79,Volunteering,Group Study,School,Yes,98.2
STU12061,Male,2.61,85.7,82.9,7,6.61,4.17,Volunteering,Online Course,School,Yes,100.0
STU10772,Female,8.22,74.1,76.2,4,5.73,0.98,Clubs,Self Study,College,Yes,100.0
STU12350,Male,7.0,78.3,76.7,5,7.22,4.13,None,Self Study,Postgraduate,No,100.0
STU12246,Female,4.26,81.0,74.5,9,8.8,4.15,Sports,Online Course,Postgraduate,Yes,100.0
STU11673,Male,5.77,78.9,51.4,6,5.12,2.93,Music,Online Course,Postgraduate,Yes,100.0
STU11212,Female,4.52,86.0,85.0,6,5.25,6.24,None,Online Course,School,Yes,100.0
STU11350,,5.28,141.58466828481912,68.1,10,8.83,3.01,Volunteering,Online Course,School,Yes,100.0
STU11191,Female,8.56,86.6,65.6,5,6.39,3.43,None,Self Study,Postgraduate,Yes,100.0
STU11562,Male,,90.8,43.6,6,6.53,2.52,None,Coaching,,Yes,95.6
STU12144,Female,,77.8,,5,5.42,6.16,,Self Study,Postgraduate,Yes,100.0
STU10964,Female,5.28,61.4,67.1,3,8.25,4.26,Clubs,Online Course,Postgraduate,Yes,100.0
STU11179,Female,6.23,69.8,31.5,9,6.93,3.46,None,Coaching,College,Yes,97.6
STU10399,Female,6.56,67.6,43.3,9,6.33,2.96,Sports,Self Study,School,Yes,100.0
STU10585,Female,6.93,72.4,60.3,5,5.78,4.08,Volunteering,Group Study,College,Yes,100.0
STU10949,Female,6.27,71.5,82.7,7,7.51,2.52,,Self Study,School,Yes,100.0
STU10705,Male,7.6,83.1,54.1,3,6.5,2.48,Clubs,Coaching,Postgraduate,Yes,100.0
STU10432,Male,6.45,88.4,72.4,10,8.54,3.37,Clubs,Online Course,,Yes,100.0
STU10293,Female,8.44,68.6,72.7,5,7.49,3.48,None,Coaching,School,Yes,100.0
STU11878,Female,9.12,76.4,,2,8.04,6.43,Clubs,Self Study,College,Yes,98.5
STU11468,Male,2.78,65.5,70.0,4,7.63,3.73,Sports,,College,Yes,91.4
STU11947,Male,4.0,83.1,,4,6.7,7.05,None,Self Study,Postgraduate,Yes,100.0
STU10003,Male,,90.1,58.2,7,7.8,1.99,Sports,Coaching,Postgraduate,Yes,100.0
STU10577,Male,8.17,77.9,73.7,8,6.25,3.95,Music,Self Study,Postgraduate,Yes,100.0
STU11816,Other,4.58,77.4,68.6,2,,2.28,Clubs,,Postgraduate,Yes,96.0
STU10340,Other,6.72,78.9,83.8,3,8.82,3.7,None,Self Study,College,Yes,100.0
STU12178,Male,,87.6,66.5,3,6.01,1.13,None,Self Study,College,Yes,100.0
STU10926,Female,9.26,82.5,54.6,2,7.85,2.63,Clubs,Coaching,College,Yes,100.0
STU10266,Male,7.53,69.7,66.5,6,8.71,2.59,None,Online Course,Postgraduate,Yes,100.0
STU10377,Male,5.09,62.1,67.8,10,6.01,2.38,Music,Coaching,College,Yes,100.0
STU10272,Female,6.13,84.9,83.5,4,7.12,3.46,None,Self Study,College,Yes,100.0
STU10697,Male,0.86,62.4,71.5,8,5.6,3.2,Clubs,Self Study,School,Yes,91.0
STU11643,Male,0.67,81.4,60.1,4,7.48,3.51,Clubs,Self Study,College,Yes,71.5
STU10245,Male,9.76,90.2,82.8,10,6.92,3.02,Sports,Group Study,School,Yes,100.0
STU11553,Female,4.34,82.8,64.4,5,6.59,5.11,,Self Study,School,Yes,100.0
STU10477,Male,7.63,68.6,55.7,2,6.44,4.44,Volunteering,Self Study,School,Yes,100.0
STU11201,Male,2.85,77.4,88.9,5,7.0,5.65,Volunteering,Coaching,School,Yes,94.5
STU12031,Female,8.12,88.9,65.5,6,5.85,5.85,Volunteering,Self Study,Postgraduate,Yes,100.0
STU11308,Male,7.97,79.9,63.2,3,5.06,4.27,None,Online Course,Postgraduate,Yes,100.0
STU11188,Male,6.23,83.1,68.9,6,5.83,0.4,Music,Coaching,School,Yes,100.0
STU11323,Male,5.46,77.2,69.4,3,6.88,2.17,Clubs,Self Study,Postgraduate,Yes,100.0
STU10251,Other,,82.7,66.6,8,,3.72,None,Group Study,Postgraduate,Yes,100.0
STU10414,Female,,51.2,81.0,3,8.16,6.98,Sports,Group Study,School,Yes,100.0
STU11724,Female,9.35,63.7,48.4,8,6.02,2.75,Sports,Online Course,College,Yes,100.0
STU11675,Female,5.05,65.1,95.9,5,6.68,4.87,Clubs,Online Course,College,Yes,100.0
STU10311,Male,7.85,70.4,54.2,8,5.81,2.01,None,Online Course,Postgraduate,No,100.0
STU10894,Female,5.58,65.4,84.6,9,7.25,3.89,Clubs,Self Study,College,Yes,100.0
STU12496,Female,9.92,90.9,89.1,9,4.64,3.07,None,Coaching,School,Yes,100.0
STU10016,Female,3.78,71.0,62.1,4,5.44,2.97,None,Self Study,College,Yes,92.8
STU10722,Female,7.76,79.0,79.2,10,5.94,4.56,Music,Group Study,School,Yes,100.0
STU12202,Male,5.15,72.1,78.3,7,7.2,4.64,Volunteering,,School,Yes,100.0
STU10982,Female,2.44,88.7,89.0,7,6.6,1.82,None,Self Study,Postgraduate,Yes,100.0
STU12116,Female,4.98,97.9,66.4,7,6.01,0.83,,Coaching,School,Yes,100.0
STU12000,Male,9.93,72.0,74.6,9,6.85,5.31,Sports,Self Study,Postgraduate,Yes,100.0
STU10364,Male,3.38,100.0,63.5,7,7.22,5.37,None,Online Course,College,Yes,100.0
STU11592,Male,,78.7,92.1,9,7.48,1.46,Clubs,Self Study,Postgraduate,Yes,100.0
STU10183,Male,4.68,,67.2,7,7.94,0.47,None,,College,Yes,100.0
STU10986,Male,6.76,91.0,76.0,5,6.74,3.71,None,Self Study,Postgraduate,Yes,100.0
STU11411,Female,4.66,94.2,92.6,5,,0.0,,Coaching,Postgraduate,Yes,100.0
STU12011,Female,2.97,74.9,47.6,3,5.43,6.31,Sports,Coaching,School,Yes,78.4
STU11187,Female,4.87,63.4,71.2,6,7.52,1.46,None,Online Course,College,Yes,100.0
STU11122,Male,,70.5,82.0,2,6.98,1.01,Clubs,Self Study,Postgraduate,Yes,100.0
STU10188,Female,3.05,75.1,68.0,8,6.81,5.3,None,Coaching,College,Yes,100.0
STU10620,Female,8.4,63.0,74.6,3,7.01,0.9,Clubs,Online Course,School,No,100.0
STU11309,Other,0.5,76.8,85.7,3,5.74,,None,Online Course,College,Yes,80.3
STU10615,Male,3.89,81.4,78.8,6,6.75,2.02,None,Self Study,School,,100.0
STU11524,Female,5.12,59.5,76.5,2,6.57,4.77,Clubs,Group Study,,Yes,100.0
STU10995,Female,5.28,,54.5,6,4.54,3.73,Clubs,Self Study,,Yes,98.9
STU10935,Male,6.12,62.6,45.8,4,6.67,2.45,Clubs,Self Study,Postgraduate,Yes,98.5
STU10372,Male,8.16,69.9,72.3,4,6.94,3.4,Clubs,Self Study,College,Yes,100.0
STU11362,Female,7.33,86.6,93.9,8,5.89,5.91,Sports,Group Study,College,Yes,100.0
STU10594,Female,2.2,68.6,73.5,10,4.75,3.16,None,Group Study,College,Yes,84.7
STU10727,Male,6.07,67.0,44.1,10,8.57,4.52,Clubs,Online Course,Postgraduate,Yes,100.0
STU11869,Female,4.76,76.4,47.8,3,7.36,2.67,None,Coaching,School,Yes,93.6
STU10688,Female,8.5,69.3,87.2,7,5.8,3.67,Volunteering,Self Study,,No,100.0
STU12500,Other,7.96,67.3%,42.9,3,6.75,20.060248395635348,Clubs,Self Study,School,Yes,100.0
